nba_player_id,nba_player_url,scrape_status,error,birthday,recruiting_year,recruiting_rank,college_url,college_player_id,height_inches,weight_lb
watanyu01,https://www.basketball-reference.com/players/w/watanyu01.html,ok,,1994-10-13,,,https://www.sports-reference.com/cbb/players/yuta-watanabe-1.html,yuta-watanabe-1,81.0,215.0
welshth01,https://www.basketball-reference.com/players/w/welshth01.html,ok,,1996-02-03,2014.0,33.0,https://www.sports-reference.com/cbb/players/thomas-welsh-1.html,thomas-welsh-1,84.0,255.0
willijo04,https://www.basketball-reference.com/players/w/willijo04.html,ok,,1995-05-22,2013.0,42.0,https://www.sports-reference.com/cbb/players/johnathan-williams-2.html,johnathan-williams-2,81.0,228.0
willike04,https://www.basketball-reference.com/players/w/willike04.html,ok,,1994-12-02,,,https://www.sports-reference.com/cbb/players/kenrich-williams-1.html,kenrich-williams-1,79.0,210.0
williro04,https://www.basketball-reference.com/players/w/williro04.html,ok,,1997-10-17,2016.0,51.0,https://www.sports-reference.com/cbb/players/robert-williams-3.html,robert-williams-3,81.0,249.0
youngtr01,https://www.basketball-reference.com/players/y/youngtr01.html,ok,,1998-09-19,2017.0,20.0,https://www.sports-reference.com/cbb/players/trae-young-1.html,trae-young-1,74.0,164.0
alexaky01,https://www.basketball-reference.com/players/a/alexaky01.html,ok,,1996-10-21,,,https://www.sports-reference.com/cbb/players/kyle-alexander-1.html,kyle-alexander-1,83.0,220.0
alexani01,https://www.basketball-reference.com/players/a/alexani01.html,ok,,1998-09-02,2017.0,33.0,https://www.sports-reference.com/cbb/players/nickeil-alexander-walker-1.html,nickeil-alexander-walker-1,77.0,205.0
barrerj01,https://www.basketball-reference.com/players/b/barrerj01.html,ok,,2000-06-14,2018.0,1.0,https://www.sports-reference.com/cbb/players/rj-barrett-1.html,rj-barrett-1,78.0,214.0
bazleda01,https://www.basketball-reference.com/players/b/bazleda01.html,ok,,2000-06-12,2018.0,17.0,,,81.0,216.0
bitadgo01,https://www.basketball-reference.com/players/b/bitadgo01.html,ok,,1999-07-20,,,,,83.0,250.0
bolbo01,https://www.basketball-reference.com/players/b/bolbo01.html,ok,,1999-11-16,2018.0,6.0,https://www.sports-reference.com/cbb/players/bol-bol-1.html,bol-bol-1,87.0,220.0
boldema01,https://www.basketball-reference.com/players/b/boldema01.html,ok,,1998-04-17,2016.0,11.0,https://www.sports-reference.com/cbb/players/marques-bolden-1.html,marques-bolden-1,82.0,249.0
bonejo01,https://www.basketball-reference.com/players/b/bonejo01.html,ok,,1997-11-05,,,https://www.sports-reference.com/cbb/players/jordan-bone-1.html,jordan-bone-1,74.0,180.0
bowenbr02,https://www.basketball-reference.com/players/b/bowenbr02.html,ok,,1998-10-02,2017.0,16.0,https://www.sports-reference.com/cbb/players/brian-bowenii-1.html,brian-bowenii-1,79.0,199.0
bowmaky01,https://www.basketball-reference.com/players/b/bowmaky01.html,ok,,1997-06-16,,,https://www.sports-reference.com/cbb/players/ky-bowman-1.html,ky-bowman-1,73.0,187.0
brantja01,https://www.basketball-reference.com/players/b/brantja01.html,ok,,1996-06-07,,,https://www.sports-reference.com/cbb/players/jarrell-brantley-1.html,jarrell-brantley-1,77.0,250.0
brazdig01,https://www.basketball-reference.com/players/b/brazdig01.html,ok,,1999-01-08,2018.0,74.0,https://www.sports-reference.com/cbb/players/ignas-brazdeikis-1.html,ignas-brazdeikis-1,78.0,221.0
brissos01,https://www.basketball-reference.com/players/b/brissos01.html,ok,,1998-06-20,,,https://www.sports-reference.com/cbb/players/oshae-brissett-1.html,oshae-brissett-1,79.0,210.0
brownch02,https://www.basketball-reference.com/players/b/brownch02.html,ok,,1997-02-02,,,https://www.sports-reference.com/cbb/players/charlie-brown-2.html,charlie-brown-2,78.0,199.0
brownmo01,https://www.basketball-reference.com/players/b/brownmo01.html,ok,,1999-10-13,2018.0,24.0,https://www.sports-reference.com/cbb/players/moses-brown-1.html,moses-brown-1,86.0,258.0
cacokde01,https://www.basketball-reference.com/players/c/cacokde01.html,ok,,1996-10-08,,,https://www.sports-reference.com/cbb/players/devontae-cacok-1.html,devontae-cacok-1,79.0,240.0
cancavl01,https://www.basketball-reference.com/players/c/cancavl01.html,ok,,1997-04-10,,,,,80.0,236.0
cheatzy01,https://www.basketball-reference.com/players/c/cheatzy01.html,ok,,1995-11-17,2014.0,79.0,https://www.sports-reference.com/cbb/players/zylan-cheatham-1.html,zylan-cheatham-1,77.0,220.0
clarkbr01,https://www.basketball-reference.com/players/c/clarkbr01.html,ok,,1996-09-19,,,https://www.sports-reference.com/cbb/players/brandon-clarke-1.html,brandon-clarke-1,80.0,215.0
claxtni01,https://www.basketball-reference.com/players/c/claxtni01.html,ok,,1999-04-17,,,https://www.sports-reference.com/cbb/players/nicolas-claxton-1.html,nicolas-claxton-1,83.0,215.0
clemoch01,https://www.basketball-reference.com/players/c/clemoch01.html,ok,,1997-07-23,,,https://www.sports-reference.com/cbb/players/chris-clemons-2.html,chris-clemons-2,69.0,180.0
coffeam01,https://www.basketball-reference.com/players/c/coffeam01.html,ok,,1997-06-17,2016.0,40.0,https://www.sports-reference.com/cbb/players/amir-coffey-1.html,amir-coffey-1,79.0,210.0
cookty01,https://www.basketball-reference.com/players/c/cookty01.html,ok,,1997-09-23,2016.0,63.0,https://www.sports-reference.com/cbb/players/tyler-cook-1.html,tyler-cook-1,80.0,255.0
culveja01,https://www.basketball-reference.com/players/c/culveja01.html,ok,,1999-02-20,,,https://www.sports-reference.com/cbb/players/jarrett-culver-1.html,jarrett-culver-1,78.0,195.0
daviste02,https://www.basketball-reference.com/players/d/daviste02.html,ok,,1997-05-16,,,https://www.sports-reference.com/cbb/players/terence-davis-1.html,terence-davis-1,76.0,201.0
dortlu01,https://www.basketball-reference.com/players/d/dortlu01.html,ok,,1999-04-19,2018.0,76.0,https://www.sports-reference.com/cbb/players/luguentz-dort-1.html,luguentz-dort-1,76.0,220.0
doumbse01,https://www.basketball-reference.com/players/d/doumbse01.html,ok,,2000-12-23,,,,,80.0,230.0
edwarca01,https://www.basketball-reference.com/players/e/edwarca01.html,ok,,1998-03-12,,,https://www.sports-reference.com/cbb/players/carsen-edwards-1.html,carsen-edwards-1,71.0,200.0
fallta01,https://www.basketball-reference.com/players/f/fallta01.html,ok,,1995-12-10,,,https://www.sports-reference.com/cbb/players/tacko-fall-1.html,tacko-fall-1,90.0,311.0
fernabr01,https://www.basketball-reference.com/players/f/fernabr01.html,ok,,1998-08-15,2016.0,93.0,https://www.sports-reference.com/cbb/players/bruno-fernando-1.html,bruno-fernando-1,81.0,240.0
frazimi01,https://www.basketball-reference.com/players/f/frazimi01.html,ok,,1994-03-08,2012.0,86.0,https://www.sports-reference.com/cbb/players/michael-frazier-1.html,michael-frazier-1,75.0,200.0
gabriwe01,https://www.basketball-reference.com/players/g/gabriwe01.html,ok,,1997-03-26,2016.0,13.0,https://www.sports-reference.com/cbb/players/wenyen-gabriel-1.html,wenyen-gabriel-1,81.0,205.0
gaffoda01,https://www.basketball-reference.com/players/g/gaffoda01.html,ok,,1998-10-01,2017.0,36.0,https://www.sports-reference.com/cbb/players/daniel-gafford-1.html,daniel-gafford-1,82.0,265.0
garlada01,https://www.basketball-reference.com/players/g/garlada01.html,ok,,2000-01-26,2018.0,15.0,https://www.sports-reference.com/cbb/players/darius-garland-1.html,darius-garland-1,73.0,192.0
greenja02,https://www.basketball-reference.com/players/g/greenja02.html,ok,,1993-07-23,,,https://www.sports-reference.com/cbb/players/javonte-green-1.html,javonte-green-1,77.0,205.0
gudurma01,https://www.basketball-reference.com/players/g/gudurma01.html,ok,,1995-03-08,,,,,78.0,201.0
guyky01,https://www.basketball-reference.com/players/g/guyky01.html,ok,,1997-08-11,2016.0,32.0,https://www.sports-reference.com/cbb/players/kyle-guy-1.html,kyle-guy-1,73.0,167.0
hachiru01,https://www.basketball-reference.com/players/h/hachiru01.html,ok,,1998-02-08,,,https://www.sports-reference.com/cbb/players/rui-hachimura-1.html,rui-hachimura-1,80.0,230.0
hallde01,https://www.basketball-reference.com/players/h/hallde01.html,ok,,1995-07-07,,,https://www.sports-reference.com/cbb/players/devon-hall-1.html,devon-hall-1,74.0,215.0
halldo01,https://www.basketball-reference.com/players/h/halldo01.html,ok,,1997-08-07,,,https://www.sports-reference.com/cbb/players/donta-hall-1.html,donta-hall-1,82.0,230.0
harpeja01,https://www.basketball-reference.com/players/h/harpeja01.html,ok,,1997-09-14,2016.0,87.0,https://www.sports-reference.com/cbb/players/jared-harper-12.html,jared-harper-12,70.0,175.0
hayesja02,https://www.basketball-reference.com/players/h/hayesja02.html,ok,,2000-05-23,,,https://www.sports-reference.com/cbb/players/jaxson-hayes-1.html,jaxson-hayes-1,84.0,220.0
hernade01,https://www.basketball-reference.com/players/h/hernade01.html,ok,,1996-12-09,2016.0,27.0,https://www.sports-reference.com/cbb/players/dewan-huell-1.html,dewan-huell-1,82.0,235.0
herroty01,https://www.basketball-reference.com/players/h/herroty01.html,ok,,2000-01-20,2018.0,35.0,https://www.sports-reference.com/cbb/players/tyler-herro-1.html,tyler-herro-1,77.0,195.0
herveke01,https://www.basketball-reference.com/players/h/herveke01.html,ok,,1996-07-09,,,https://www.sports-reference.com/cbb/players/kevin-hervey-1.html,kevin-hervey-1,80.0,230.0
hoardja01,https://www.basketball-reference.com/players/h/hoardja01.html,ok,,1999-03-30,2018.0,19.0,https://www.sports-reference.com/cbb/players/jaylen-hoard-1.html,jaylen-hoard-1,80.0,216.0
hortota01,https://www.basketball-reference.com/players/h/hortota01.html,ok,,2000-11-25,2018.0,50.0,https://www.sports-reference.com/cbb/players/talen-horton-tucker-1.html,talen-horton-tucker-1,76.0,234.0
howarwi01,https://www.basketball-reference.com/players/h/howarwi01.html,ok,,1993-10-25,,,,,80.0,207.0
huntede01,https://www.basketball-reference.com/players/h/huntede01.html,ok,,1997-12-02,2016.0,74.0,https://www.sports-reference.com/cbb/players/deandre-hunter-1.html,deandre-hunter-1,79.0,221.0
jamesju01,https://www.basketball-reference.com/players/j/jamesju01.html,ok,,1997-01-24,,,https://www.sports-reference.com/cbb/players/justin-james-2.html,justin-james-2,78.0,190.0
jeffrda01,https://www.basketball-reference.com/players/j/jeffrda01.html,ok,,1997-08-30,,,https://www.sports-reference.com/cbb/players/daquan-jeffries-1.html,daquan-jeffries-1,77.0,222.0
jeromty01,https://www.basketball-reference.com/players/j/jeromty01.html,ok,,1997-07-08,2016.0,46.0,https://www.sports-reference.com/cbb/players/ty-jerome-1.html,ty-jerome-1,77.0,195.0
johnsca02,https://www.basketball-reference.com/players/j/johnsca02.html,ok,,1996-03-03,,,https://www.sports-reference.com/cbb/players/cameron-johnson-4.html,cameron-johnson-4,80.0,210.0
johnske04,https://www.basketball-reference.com/players/j/johnske04.html,ok,,1999-10-11,2018.0,12.0,https://www.sports-reference.com/cbb/players/keldon-johnson-1.html,keldon-johnson-1,78.0,220.0
kabenmf01,https://www.basketball-reference.com/players/k/kabenmf01.html,ok,,1997-08-14,,,https://www.sports-reference.com/cbb/players/mfiondu-kabengele-1.html,mfiondu-kabengele-1,82.0,250.0
kiddst01,https://www.basketball-reference.com/players/k/kiddst01.html,ok,,1992-03-18,,,https://www.sports-reference.com/cbb/players/stanton-kidd-1.html,stanton-kidd-1,78.0,216.0
kinglo02,https://www.basketball-reference.com/players/k/kinglo02.html,ok,,1999-04-06,2018.0,20.0,https://www.sports-reference.com/cbb/players/louis-king-1.html,louis-king-1,79.0,205.0
konchjo01,https://www.basketball-reference.com/players/k/konchjo01.html,ok,,1996-03-22,,,https://www.sports-reference.com/cbb/players/john-konchar-1.html,john-konchar-1,77.0,210.0
langfro01,https://www.basketball-reference.com/players/l/langfro01.html,ok,,1999-10-25,2018.0,5.0,https://www.sports-reference.com/cbb/players/romeo-langford-1.html,romeo-langford-1,77.0,216.0
lawvi01,https://www.basketball-reference.com/players/l/lawvi01.html,ok,,1995-12-19,2014.0,90.0,https://www.sports-reference.com/cbb/players/vic-law-1.html,vic-law-1,79.0,200.0
lecquja01,https://www.basketball-reference.com/players/l/lecquja01.html,ok,,2000-06-13,2019.0,38.0,,,76.0,185.0
littlna01,https://www.basketball-reference.com/players/l/littlna01.html,ok,,2000-02-11,2018.0,3.0,https://www.sports-reference.com/cbb/players/nassir-little-1.html,nassir-little-1,78.0,220.0
mannte01,https://www.basketball-reference.com/players/m/mannte01.html,ok,,1996-10-18,,,https://www.sports-reference.com/cbb/players/terance-mann-1.html,terance-mann-1,78.0,215.0
martica02,https://www.basketball-reference.com/players/m/martica02.html,ok,,1995-09-28,2014.0,62.0,https://www.sports-reference.com/cbb/players/caleb-martin-1.html,caleb-martin-1,77.0,205.0
martico01,https://www.basketball-reference.com/players/m/martico01.html,ok,,1995-09-28,2014.0,70.0,https://www.sports-reference.com/cbb/players/cody-martin-1.html,cody-martin-1,78.0,205.0
martije02,https://www.basketball-reference.com/players/m/martije02.html,ok,,1996-06-19,,,https://www.sports-reference.com/cbb/players/jeremiah-martin-1.html,jeremiah-martin-1,74.0,185.0
martike03,https://www.basketball-reference.com/players/m/martike03.html,ok,,1995-08-03,,,https://www.sports-reference.com/cbb/players/kelan-martin-1.html,kelan-martin-1,77.0,230.0
mathega01,https://www.basketball-reference.com/players/m/mathega01.html,ok,,1996-10-24,,,https://www.sports-reference.com/cbb/players/garrison-matthews-1.html,garrison-matthews-1,77.0,215.0
mcdanja01,https://www.basketball-reference.com/players/m/mcdanja01.html,ok,,1998-01-31,,,https://www.sports-reference.com/cbb/players/jalen-mcdaniels-1.html,jalen-mcdaniels-1,81.0,205.0
mclaujo01,https://www.basketball-reference.com/players/m/mclaujo01.html,ok,,1996-04-09,2014.0,41.0,https://www.sports-reference.com/cbb/players/jordan-mclaughlin-1.html,jordan-mclaughlin-1,71.0,185.0
mellini01,https://www.basketball-reference.com/players/m/mellini01.html,ok,,1991-01-26,,,,,81.0,236.0
mikaer01,https://www.basketball-reference.com/players/m/mikaer01.html,ok,,1995-01-05,2013.0,39.0,https://www.sports-reference.com/cbb/players/eric-mika-2.html,eric-mika-2,82.0,240.0
mokokad01,https://www.basketball-reference.com/players/m/mokokad01.html,ok,,1998-07-18,,,,,76.0,190.0
moonema01,https://www.basketball-reference.com/players/m/moonema01.html,ok,,1996-02-07,,,https://www.sports-reference.com/cbb/players/matt-mooney-1.html,matt-mooney-1,75.0,199.0
moranja01,https://www.basketball-reference.com/players/m/moranja01.html,ok,,1999-08-10,,,https://www.sports-reference.com/cbb/players/temetrius-morant-1.html,temetrius-morant-1,74.0,174.0
morgaju01,https://www.basketball-reference.com/players/m/morgaju01.html,ok,,1997-04-17,,,https://www.sports-reference.com/cbb/players/juwan-morgan-1.html,juwan-morgan-1,79.0,232.0
muldemy01,https://www.basketball-reference.com/players/m/muldemy01.html,ok,,1994-06-12,,,https://www.sports-reference.com/cbb/players/mychal-mulder-1.html,mychal-mulder-1,75.0,195.0
newmama01,https://www.basketball-reference.com/players/n/newmama01.html,ok,,1997-02-21,2015.0,8.0,https://www.sports-reference.com/cbb/players/malik-newman-1.html,malik-newman-1,75.0,190.0
norveza01,https://www.basketball-reference.com/players/n/norveza01.html,ok,,1997-12-09,,,https://www.sports-reference.com/cbb/players/zach-norvelljr-1.html,zach-norvelljr-1,77.0,206.0
nowelja01,https://www.basketball-reference.com/players/n/nowelja01.html,ok,,1999-07-09,2017.0,66.0,https://www.sports-reference.com/cbb/players/jaylen-nowell-1.html,jaylen-nowell-1,76.0,201.0
nunnke01,https://www.basketball-reference.com/players/n/nunnke01.html,ok,,1995-08-03,2013.0,57.0,https://www.sports-reference.com/cbb/players/kendrick-nunn-1.html,kendrick-nunn-1,75.0,190.0
okpalkz01,https://www.basketball-reference.com/players/o/okpalkz01.html,ok,,1999-04-28,2017.0,41.0,https://www.sports-reference.com/cbb/players/kezie-okpala-1.html,kezie-okpala-1,80.0,215.0
onimi01,https://www.basketball-reference.com/players/o/onimi01.html,ok,,1997-08-04,,,https://www.sports-reference.com/cbb/players/miye-oni-1.html,miye-oni-1,77.0,206.0
owensta01,https://www.basketball-reference.com/players/o/owensta01.html,ok,,1995-06-30,,,https://www.sports-reference.com/cbb/players/tariq-owens-1.html,tariq-owens-1,82.0,205.0
pascher01,https://www.basketball-reference.com/players/p/pascher01.html,ok,,1996-11-04,,,https://www.sports-reference.com/cbb/players/eric-paschall-1.html,eric-paschall-1,78.0,255.0
pasecan01,https://www.basketball-reference.com/players/p/pasecan01.html,ok,,1995-12-20,,,,,85.0,229.0
pelleno01,https://www.basketball-reference.com/players/p/pelleno01.html,ok,,1993-02-03,2011.0,51.0,,,82.0,231.0
poirivi01,https://www.basketball-reference.com/players/p/poirivi01.html,ok,,1993-10-17,,,,,84.0,235.0
pondssh01,https://www.basketball-reference.com/players/p/pondssh01.html,ok,,1998-06-29,2016.0,36.0,https://www.sports-reference.com/cbb/players/shamorie-ponds-1.html,shamorie-ponds-1,72.0,175.0
poolejo01,https://www.basketball-reference.com/players/p/poolejo01.html,ok,,1999-06-19,2017.0,99.0,https://www.sports-reference.com/cbb/players/jordan-poole-1.html,jordan-poole-1,76.0,194.0
porteke02,https://www.basketball-reference.com/players/p/porteke02.html,ok,,2000-05-04,2018.0,28.0,https://www.sports-reference.com/cbb/players/kevin-porterjr-1.html,kevin-porterjr-1,77.0,203.0
portemi01,https://www.basketball-reference.com/players/p/portemi01.html,ok,,1998-06-29,2017.0,2.0,https://www.sports-reference.com/cbb/players/michael-porterjr-1.html,michael-porterjr-1,82.0,218.0
reavejo02,https://www.basketball-reference.com/players/r/reavejo02.html,ok,,1997-06-04,,,https://www.sports-reference.com/cbb/players/josh-reaves-1.html,josh-reaves-1,76.0,214.0
reddica01,https://www.basketball-reference.com/players/r/reddica01.html,ok,,1999-09-01,2018.0,2.0,https://www.sports-reference.com/cbb/players/cam-reddish-1.html,cam-reddish-1,79.0,230.0
reidna01,https://www.basketball-reference.com/players/r/reidna01.html,ok,,1999-08-26,2018.0,18.0,https://www.sports-reference.com/cbb/players/naz-reid-1.html,naz-reid-1,81.0,264.0
