nba_player_id,nba_player_url,college_player_id,college_url,birthday,height_inches,weight_lb,recruiting_year,recruiting_rank,scrape_status,error
lemonwa01,https://www.basketball-reference.com/players/l/lemonwa01.html,walt-lemon--1,https://www.sports-reference.com/cbb/players/walt-lemon--1.html,1992-07-26,75.0,180.0,,,ok,
lydonty01,https://www.basketball-reference.com/players/l/lydonty01.html,tyler-lydon-1,https://www.sports-reference.com/cbb/players/tyler-lydon-1.html,1996-04-09,82.0,225.0,2015.0,72.0,ok,
magetjo01,https://www.basketball-reference.com/players/m/magetjo01.html,,,1989-11-28,73.0,160.0,,,ok,
markkla01,https://www.basketball-reference.com/players/m/markkla01.html,lauri-markkanen-1,https://www.sports-reference.com/cbb/players/lauri-markkanen-1.html,1997-05-22,85.0,240.0,2016.0,72.0,ok,
masonfr01,https://www.basketball-reference.com/players/m/masonfr01.html,frank-mason-1,https://www.sports-reference.com/cbb/players/frank-mason-1.html,1994-04-03,71.0,190.0,2013.0,89.0,ok,
mathima01,https://www.basketball-reference.com/players/m/mathima01.html,mangok-mathiang-1,https://www.sports-reference.com/cbb/players/mangok-mathiang-1.html,1992-10-08,82.0,230.0,,,ok,
mccreer01,https://www.basketball-reference.com/players/m/mccreer01.html,erik-mccree-1,https://www.sports-reference.com/cbb/players/erik-mccree-1.html,1993-12-20,80.0,225.0,,,ok,
mckinal01,https://www.basketball-reference.com/players/m/mckinal01.html,alfonzo-mckinnie-1,https://www.sports-reference.com/cbb/players/alfonzo-mckinnie-1.html,1992-09-17,79.0,215.0,,,ok,
mckintr01,https://www.basketball-reference.com/players/m/mckintr01.html,trey-mckinney-jones-1,https://www.sports-reference.com/cbb/players/trey-mckinney-jones-1.html,1990-08-27,77.0,220.0,,,ok,
millema01,https://www.basketball-reference.com/players/m/millema01.html,malcolm-miller-1,https://www.sports-reference.com/cbb/players/malcolm-miller-1.html,1993-03-06,79.0,210.0,,,ok,
mitchdo01,https://www.basketball-reference.com/players/m/mitchdo01.html,donovan-mitchell-1,https://www.sports-reference.com/cbb/players/donovan-mitchell-1.html,1996-09-07,74.0,215.0,2015.0,27.0,ok,
mitrona01,https://www.basketball-reference.com/players/m/mitrona01.html,nazareth-mitrou-long-1,https://www.sports-reference.com/cbb/players/nazareth-mitrou-long-1.html,1993-08-03,75.0,218.0,,,ok,
monkma01,https://www.basketball-reference.com/players/m/monkma01.html,malik-monk-1,https://www.sports-reference.com/cbb/players/malik-monk-1.html,1998-02-04,75.0,200.0,2016.0,9.0,ok,
moorebe01,https://www.basketball-reference.com/players/m/moorebe01.html,ben-moore-1,https://www.sports-reference.com/cbb/players/ben-moore-1.html,1995-05-13,80.0,220.0,,,ok,
morrija01,https://www.basketball-reference.com/players/m/morrija01.html,,,1995-09-19,77.0,185.0,,,ok,
morrimo01,https://www.basketball-reference.com/players/m/morrimo01.html,monte-morris-1,https://www.sports-reference.com/cbb/players/monte-morris-1.html,1995-06-27,74.0,183.0,,,ok,
motlejo01,https://www.basketball-reference.com/players/m/motlejo01.html,johnathan-motley-1,https://www.sports-reference.com/cbb/players/johnathan-motley-1.html,1995-05-04,80.0,230.0,,,ok,
naderab01,https://www.basketball-reference.com/players/n/naderab01.html,abdel-nader-1,https://www.sports-reference.com/cbb/players/abdel-nader-1.html,1993-09-25,77.0,225.0,,,ok,
ntilila01,https://www.basketball-reference.com/players/n/ntilila01.html,,,1998-07-28,76.0,200.0,,,ok,
ojelese01,https://www.basketball-reference.com/players/o/ojelese01.html,semi-ojeleye-1,https://www.sports-reference.com/cbb/players/semi-ojeleye-1.html,1994-12-05,78.0,240.0,2013.0,32.0,ok,
onealro01,https://www.basketball-reference.com/players/o/onealro01.html,royce-oneale-1,https://www.sports-reference.com/cbb/players/royce-oneale-1.html,1993-06-05,78.0,226.0,,,ok,
osmande01,https://www.basketball-reference.com/players/o/osmande01.html,,,1995-04-08,79.0,230.0,,,ok,
paigema01,https://www.basketball-reference.com/players/p/paigema01.html,marcus-paige-1,https://www.sports-reference.com/cbb/players/marcus-paige-1.html,1993-09-11,72.0,164.0,2012.0,28.0,ok,
pattoju01,https://www.basketball-reference.com/players/p/pattoju01.html,justin-patton-1,https://www.sports-reference.com/cbb/players/justin-patton-1.html,1997-06-14,83.0,241.0,2015.0,63.0,ok,
paulbr01,https://www.basketball-reference.com/players/p/paulbr01.html,brandon-paul-1,https://www.sports-reference.com/cbb/players/brandon-paul-1.html,1991-04-30,76.0,200.0,2009.0,49.0,ok,
perralo01,https://www.basketball-reference.com/players/p/perralo01.html,london-perrantes-1,https://www.sports-reference.com/cbb/players/london-perrantes-1.html,1994-10-03,74.0,200.0,,,ok,
peteral01,https://www.basketball-reference.com/players/p/peteral01.html,alec-peters-1,https://www.sports-reference.com/cbb/players/alec-peters-1.html,1995-04-13,81.0,235.0,,,ok,
pulleja01,https://www.basketball-reference.com/players/p/pulleja01.html,jacob-pullen-1,https://www.sports-reference.com/cbb/players/jacob-pullen-1.html,1989-11-10,73.0,200.0,,,ok,
purviro01,https://www.basketball-reference.com/players/p/purviro01.html,rodney-purvis-1,https://www.sports-reference.com/cbb/players/rodney-purvis-1.html,1994-02-14,76.0,205.0,2012.0,17.0,ok,
qizh01,https://www.basketball-reference.com/players/q/qizh01.html,,,1996-01-16,85.0,210.0,,,ok,
rabbiv01,https://www.basketball-reference.com/players/r/rabbiv01.html,ivan-rabb-1,https://www.sports-reference.com/cbb/players/ivan-rabb-1.html,1997-02-04,82.0,220.0,2015.0,5.0,ok,
rathaxa01,https://www.basketball-reference.com/players/r/rathaxa01.html,xavier-rathan-mayes-1,https://www.sports-reference.com/cbb/players/xavier-rathan-mayes-1.html,1994-04-29,76.0,208.0,2013.0,43.0,ok,
reedda01,https://www.basketball-reference.com/players/r/reedda01.html,davon-reed-1,https://www.sports-reference.com/cbb/players/davon-reed-1.html,1995-06-11,77.0,206.0,,,ok,
robinde01,https://www.basketball-reference.com/players/r/robinde01.html,devin-robinson-1,https://www.sports-reference.com/cbb/players/devin-robinson-1.html,1995-03-07,80.0,200.0,2014.0,20.0,ok,
simmobe01,https://www.basketball-reference.com/players/s/simmobe01.html,ben-simmons-1,https://www.sports-reference.com/cbb/players/ben-simmons-1.html,1996-07-20,82.0,240.0,2015.0,1.0,ok,
simmoko01,https://www.basketball-reference.com/players/s/simmoko01.html,kobi-simmons-1,https://www.sports-reference.com/cbb/players/kobi-simmons-1.html,1997-07-04,77.0,180.0,2016.0,24.0,ok,
smithde03,https://www.basketball-reference.com/players/s/smithde03.html,dennis-smithjr-1,https://www.sports-reference.com/cbb/players/dennis-smithjr-1.html,1997-11-25,74.0,205.0,2016.0,49.0,ok,
sumneed01,https://www.basketball-reference.com/players/s/sumneed01.html,edmond-sumner-1,https://www.sports-reference.com/cbb/players/edmond-sumner-1.html,1995-12-31,76.0,190.0,,,ok,
swanica01,https://www.basketball-reference.com/players/s/swanica01.html,caleb-swanigan-1,https://www.sports-reference.com/cbb/players/caleb-swanigan-1.html,1997-04-18,81.0,260.0,2015.0,16.0,ok,
tatumja01,https://www.basketball-reference.com/players/t/tatumja01.html,jayson-tatum-1,https://www.sports-reference.com/cbb/players/jayson-tatum-1.html,1998-03-03,80.0,210.0,2016.0,3.0,ok,
teodomi01,https://www.basketball-reference.com/players/t/teodomi01.html,,,1987-03-19,77.0,196.0,,,ok,
theisda01,https://www.basketball-reference.com/players/t/theisda01.html,,,1992-04-04,80.0,245.0,,,ok,
thornsi01,https://www.basketball-reference.com/players/t/thornsi01.html,sindarius-thornwell-1,https://www.sports-reference.com/cbb/players/sindarius-thornwell-1.html,1994-11-15,76.0,215.0,2013.0,34.0,ok,
wallaty01,https://www.basketball-reference.com/players/w/wallaty01.html,tyrone-wallace-1,https://www.sports-reference.com/cbb/players/tyrone-wallace-1.html,1994-06-10,77.0,198.0,2012.0,94.0,ok,
waltode01,https://www.basketball-reference.com/players/w/waltode01.html,derrick-walton-1,https://www.sports-reference.com/cbb/players/derrick-walton-1.html,1995-04-03,72.0,189.0,2013.0,44.0,ok,
warneja01,https://www.basketball-reference.com/players/w/warneja01.html,jameel-warney-1,https://www.sports-reference.com/cbb/players/jameel-warney-1.html,1994-01-31,80.0,260.0,,,ok,
webbja01,https://www.basketball-reference.com/players/w/webbja01.html,james-webb-1,https://www.sports-reference.com/cbb/players/james-webb-1.html,1993-08-19,81.0,202.0,,,ok,
whitean01,https://www.basketball-reference.com/players/w/whitean01.html,andrew-whiteiii-1,https://www.sports-reference.com/cbb/players/andrew-whiteiii-1.html,1993-06-16,79.0,210.0,2012.0,52.0,ok,
whitede01,https://www.basketball-reference.com/players/w/whitede01.html,derrick-white-1,https://www.sports-reference.com/cbb/players/derrick-white-1.html,1994-07-02,76.0,190.0,,,ok,
wileyja01,https://www.basketball-reference.com/players/w/wileyja01.html,jacob-wiley-1,https://www.sports-reference.com/cbb/players/jacob-wiley-1.html,1994-09-04,80.0,223.0,,,ok,
willicj01,https://www.basketball-reference.com/players/w/willicj01.html,cj-williams-2,https://www.sports-reference.com/cbb/players/cj-williams-2.html,1990-02-06,77.0,234.0,,,ok,
willima05,https://www.basketball-reference.com/players/w/willima05.html,matt-williams-4,https://www.sports-reference.com/cbb/players/matt-williams-4.html,1993-10-14,77.0,210.0,,,ok,
wilsodj01,https://www.basketball-reference.com/players/w/wilsodj01.html,dj-wilson-1,https://www.sports-reference.com/cbb/players/dj-wilson-1.html,1996-02-19,82.0,231.0,,,ok,
wilsoja02,https://www.basketball-reference.com/players/w/wilsoja02.html,jamil-wilson-1,https://www.sports-reference.com/cbb/players/jamil-wilson-1.html,1990-11-21,79.0,229.0,,,ok,
yabusgu01,https://www.basketball-reference.com/players/y/yabusgu01.html,,,1995-12-17,79.0,265.0,,,ok,
zizican01,https://www.basketball-reference.com/players/z/zizican01.html,,,1997-01-04,82.0,266.0,,,ok,
adamsja01,https://www.basketball-reference.com/players/a/adamsja01.html,jaylen-adams-1,https://www.sports-reference.com/cbb/players/jaylen-adams-1.html,1996-05-04,72.0,225.0,,,ok,
adelde01,https://www.basketball-reference.com/players/a/adelde01.html,deng-adel-1,https://www.sports-reference.com/cbb/players/deng-adel-1.html,1997-02-01,79.0,200.0,2015.0,34.0,ok,
akoonde01,https://www.basketball-reference.com/players/a/akoonde01.html,devaughn-akoon-purcell-1,https://www.sports-reference.com/cbb/players/devaughn-akoon-purcell-1.html,1993-06-05,78.0,200.0,,,ok,
alkinra01,https://www.basketball-reference.com/players/a/alkinra01.html,rawle-alkins-1,https://www.sports-reference.com/cbb/players/rawle-alkins-1.html,1997-10-29,77.0,225.0,2016.0,21.0,ok,
allengr01,https://www.basketball-reference.com/players/a/allengr01.html,grayson-allen-1,https://www.sports-reference.com/cbb/players/grayson-allen-1.html,1995-10-08,75.0,198.0,2014.0,24.0,ok,
antetko01,https://www.basketball-reference.com/players/a/antetko01.html,kostas-antetokounmpo-1,https://www.sports-reference.com/cbb/players/kostas-antetokounmpo-1.html,1997-11-20,82.0,200.0,,,ok,
aytonde01,https://www.basketball-reference.com/players/a/aytonde01.html,deandre-ayton-1,https://www.sports-reference.com/cbb/players/deandre-ayton-1.html,1998-07-23,84.0,252.0,2017.0,3.0,ok,
baglema01,https://www.basketball-reference.com/players/b/baglema01.html,marvin-bagleyiii-1,https://www.sports-reference.com/cbb/players/marvin-bagleyiii-1.html,1999-03-14,82.0,235.0,2017.0,1.0,ok,
bambamo01,https://www.basketball-reference.com/players/b/bambamo01.html,mohamed-bamba-1,https://www.sports-reference.com/cbb/players/mohamed-bamba-1.html,1998-05-12,84.0,231.0,2017.0,4.0,ok,
bateske01,https://www.basketball-reference.com/players/b/bateske01.html,keita-bates-diop-1,https://www.sports-reference.com/cbb/players/keita-bates-diop-1.html,1996-01-23,80.0,229.0,2014.0,29.0,ok,
bertada02,https://www.basketball-reference.com/players/b/bertada02.html,,,1989-09-09,76.0,183.0,,,ok,
blossja01,https://www.basketball-reference.com/players/b/blossja01.html,jaron-blossomgame-1,https://www.sports-reference.com/cbb/players/jaron-blossomgame-1.html,1993-09-16,80.0,220.0,,,ok,
boldejo01,https://www.basketball-reference.com/players/b/boldejo01.html,jonah-bolden-1,https://www.sports-reference.com/cbb/players/jonah-bolden-1.html,1996-01-02,80.0,225.0,2014.0,36.0,ok,
bongais01,https://www.basketball-reference.com/players/b/bongais01.html,,,1999-11-08,80.0,180.0,,,ok,
bridgmi01,https://www.basketball-reference.com/players/b/bridgmi01.html,mikal-bridges-1,https://www.sports-reference.com/cbb/players/mikal-bridges-1.html,1996-08-30,78.0,209.0,2014.0,96.0,ok,
bridgmi02,https://www.basketball-reference.com/players/b/bridgmi02.html,miles-bridges-1,https://www.sports-reference.com/cbb/players/miles-bridges-1.html,1998-03-21,79.0,225.0,2016.0,10.0,ok,
briscis01,https://www.basketball-reference.com/players/b/briscis01.html,isaiah-briscoe-1,https://www.sports-reference.com/cbb/players/isaiah-briscoe-1.html,1996-04-13,75.0,215.0,2015.0,11.0,ok,
broekry01,https://www.basketball-reference.com/players/b/broekry01.html,ryan-broekhoff-1,https://www.sports-reference.com/cbb/players/ryan-broekhoff-1.html,1990-08-23,78.0,215.0,,,ok,
brownbr01,https://www.basketball-reference.com/players/b/brownbr01.html,bruce-brown-2,https://www.sports-reference.com/cbb/players/bruce-brown-2.html,1996-08-15,76.0,202.0,2016.0,26.0,ok,
browntr01,https://www.basketball-reference.com/players/b/browntr01.html,troy-brown-5,https://www.sports-reference.com/cbb/players/troy-brown-5.html,1999-07-28,79.0,215.0,2017.0,12.0,ok,
brunsja01,https://www.basketball-reference.com/players/b/brunsja01.html,jalen-brunson-1,https://www.sports-reference.com/cbb/players/jalen-brunson-1.html,1996-08-31,74.0,190.0,2015.0,19.0,ok,
burtode02,https://www.basketball-reference.com/players/b/burtode02.html,deonte-burton-2,https://www.sports-reference.com/cbb/players/deonte-burton-2.html,1994-01-31,76.0,240.0,2013.0,54.0,ok,
carteje01,https://www.basketball-reference.com/players/c/carteje01.html,jevon-carter-1,https://www.sports-reference.com/cbb/players/jevon-carter-1.html,1995-09-14,72.0,200.0,,,ok,
cartewe01,https://www.basketball-reference.com/players/c/cartewe01.html,wendell-carterjr-1,https://www.sports-reference.com/cbb/players/wendell-carterjr-1.html,1999-04-16,82.0,270.0,2017.0,7.0,ok,
caupatr01,https://www.basketball-reference.com/players/c/caupatr01.html,troy-caupain-1,https://www.sports-reference.com/cbb/players/troy-caupain-1.html,1995-11-29,76.0,210.0,,,ok,
chealjo01,https://www.basketball-reference.com/players/c/chealjo01.html,joe-chealey-1,https://www.sports-reference.com/cbb/players/joe-chealey-1.html,1995-11-01,76.0,190.0,,,ok,
chiozch01,https://www.basketball-reference.com/players/c/chiozch01.html,chris-chiozza-1,https://www.sports-reference.com/cbb/players/chris-chiozza-1.html,1995-11-21,71.0,179.0,2014.0,49.0,ok,
clarkga01,https://www.basketball-reference.com/players/c/clarkga01.html,gary-clark-2,https://www.sports-reference.com/cbb/players/gary-clark-2.html,1994-11-16,78.0,225.0,,,ok,
colsobo01,https://www.basketball-reference.com/players/c/colsobo01.html,bonzie-colson-1,https://www.sports-reference.com/cbb/players/bonzie-colson-1.html,1996-01-12,78.0,225.0,,,ok,
creekmi01,https://www.basketball-reference.com/players/c/creekmi01.html,,,1992-04-27,78.0,225.0,,,ok,
davisty01,https://www.basketball-reference.com/players/d/davisty01.html,tyler-davis-5,https://www.sports-reference.com/cbb/players/tyler-davis-5.html,1997-05-22,82.0,266.0,2015.0,33.0,ok,
delgaan01,https://www.basketball-reference.com/players/d/delgaan01.html,angel-delgado-1,https://www.sports-reference.com/cbb/players/angel-delgado-1.html,1994-11-20,82.0,245.0,2014.0,42.0,ok,
derrima01,https://www.basketball-reference.com/players/d/derrima01.html,marcus-derrickson-1,https://www.sports-reference.com/cbb/players/marcus-derrickson-1.html,1996-02-01,79.0,249.0,2015.0,93.0,ok,
diallha01,https://www.basketball-reference.com/players/d/diallha01.html,hamidou-diallo-1,https://www.sports-reference.com/cbb/players/hamidou-diallo-1.html,1998-07-31,77.0,202.0,2017.0,46.0,ok,
divindo01,https://www.basketball-reference.com/players/d/divindo01.html,donte-divincenzo-1,https://www.sports-reference.com/cbb/players/donte-divincenzo-1.html,1997-01-31,76.0,203.0,,,ok,
doncilu01,https://www.basketball-reference.com/players/d/doncilu01.html,,,1999-02-28,80.0,230.0,,,ok,
duvaltr01,https://www.basketball-reference.com/players/d/duvaltr01.html,trevon-duval-1,https://www.sports-reference.com/cbb/players/trevon-duval-1.html,1998-08-03,74.0,189.0,2017.0,5.0,ok,
edwarvi01,https://www.basketball-reference.com/players/e/edwarvi01.html,vince-edwards-2,https://www.sports-reference.com/cbb/players/vince-edwards-2.html,1996-04-05,80.0,225.0,,,ok,
eubandr01,https://www.basketball-reference.com/players/e/eubandr01.html,drew-eubanks-1,https://www.sports-reference.com/cbb/players/drew-eubanks-1.html,1997-02-01,82.0,245.0,,,ok,
evansja02,https://www.basketball-reference.com/players/e/evansja02.html,jacob-evans-1,https://www.sports-reference.com/cbb/players/jacob-evans-1.html,1997-06-18,76.0,210.0,,,ok,
frazime01,https://www.basketball-reference.com/players/f/frazime01.html,melvin-frazier-1,https://www.sports-reference.com/cbb/players/melvin-frazier-1.html,1996-08-30,78.0,210.0,,,ok,
garrebi01,https://www.basketball-reference.com/players/g/garrebi01.html,billy-garrett-1,https://www.sports-reference.com/cbb/players/billy-garrett-1.html,1994-10-16,78.0,215.0,,,ok,
gilesha01,https://www.basketball-reference.com/players/g/gilesha01.html,harry-giles-1,https://www.sports-reference.com/cbb/players/harry-giles-1.html,1998-04-22,82.0,240.0,2016.0,2.0,ok,
gilgesh01,https://www.basketball-reference.com/players/g/gilgesh01.html,shai-gilgeous-alexander-1,https://www.sports-reference.com/cbb/players/shai-gilgeous-alexander-1.html,1998-07-12,78.0,195.0,2017.0,30.0,ok,
goodwbr01,https://www.basketball-reference.com/players/g/goodwbr01.html,brandon-goodwin-1,https://www.sports-reference.com/cbb/players/brandon-goodwin-1.html,1995-10-02,72.0,180.0,,,ok,
grahade01,https://www.basketball-reference.com/players/g/grahade01.html,devonte-graham-1,https://www.sports-reference.com/cbb/players/devonte-graham-1.html,1995-02-22,73.0,195.0,2014.0,65.0,ok,
